[2026-07-16 18:54:27] [INFO    ] discord.client: logging in using static token
[2026-07-16 18:57:09] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242629440, 'seq_ack': 6}}.
[2026-07-16 18:57:09] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242629440}}
[2026-07-16 18:57:14] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242634505, 'seq_ack': 6}.
[2026-07-16 18:57:14] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242634505, 'seq_ack': 6}}.
[2026-07-16 18:57:14] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242634505}}
[2026-07-16 18:57:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-07-16 18:57:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 18:57:19] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242639574, 'seq_ack': 6}.
[2026-07-16 18:57:19] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242639574, 'seq_ack': 6}}.
[2026-07-16 18:57:19] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242639574}}
[2026-07-16 18:57:24] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242644761, 'seq_ack': 6}.
[2026-07-16 18:57:24] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242644761, 'seq_ack': 6}}.
[2026-07-16 18:57:24] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242644761}}
[2026-07-16 18:57:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 8, 'op': 0, 'd': {'user_id': '841408652186353684', 'timestamp': 1784242663, 'member': {'user': {'username': 'slingarwalker', 'public_flags': 0, 'primary_guild': {'tag': 'DIVE', 'identity_guild_id': '1411183949761482755', 'identity_enabled': True, 'badge': '0a6fad9719a78775a491325e97489cc8'}, 'id': '841408652186353684', 'global_name': 'SlingarWalker', 'display_name_styles': None, 'display_name': 'SlingarWalker', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b0592324e818d3caa5d482b5b4bcd732'}, 'roles': ['1424320540650373152', '1423010114117308417', '1525988699626803425', '1516064001182797864', '1525987346078629929', '1429293820134031370', '1424319732764512267', '1449888931452817520', '1424320639493341235', '1444853378189361205', '1465920731962409147', '1525985481710501949'], 'premium_since': None, 'pending': False, 'nick': 'SlingarRobotnik', 'mute': False, 'joined_at': '2026-01-02T20:09:16.364000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1297670154687352945', 'guild_id': '1297670153969860680'}}
[2026-07-16 18:57:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 18:57:29] [DEBUG   ] discord.client: Dispatching event typing
[2026-07-16 18:57:29] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-07-16 18:57:29] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242649791, 'seq_ack': 6}.
[2026-07-16 18:57:29] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242649791, 'seq_ack': 6}}.
[2026-07-16 18:57:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2026-07-16T22:57:43.773000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T22:17:17.955000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1527439008014012567', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'por ser um bigodudo fedido', 'components': [], 'channel_id': '1297670154687352945', 'author': {'username': 'catzim', 'public_flags': 128, 'primary_guild': None, 'id': '521756702907957268', 'global_name': 'Loki', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1377377712028516443', 'palette': 'violet', 'label': 'COLLECTIBLES_NAMEPLATES_V2_SPIRIT_MOON_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates_v2/spirit_moon/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '075ef53ffdb194e8f4153f0ae40bc39b'}, 'attachments': []}, 'pinned': False, 'nonce': '1527449183265488896', 'message_reference': {'type': 0, 'message_id': '1527439008014012567', 'guild_id': '1297670153969860680', 'channel_id': '1297670154687352945'}, 'mentions': [{'username': 'catzim', 'public_flags': 128, 'primary_guild': None, 'member': {'roles': ['1423010114117308417', '1520530725441503395', '1297670901608874024', '1475616459920118033', '1297672348237037598'], 'premium_since': None, 'pending': False, 'nick': 'Loki', 'mute': False, 'joined_at': '2026-03-09T19:56:31.165000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '521756702907957268', 'global_name': 'Loki', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1377377712028516443', 'palette': 'violet', 'label': 'COLLECTIBLES_NAMEPLATES_V2_SPIRIT_MOON_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates_v2/spirit_moon/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '075ef53ffdb194e8f4153f0ae40bc39b'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1424320540650373152', '1423010114117308417', '1525988699626803425', '1516064001182797864', '1525987346078629929', '1429293820134031370', '1424319732764512267', '1449888931452817520', '1424320639493341235', '1444853378189361205', '1465920731962409147', '1525985481710501949'], 'premium_since': None, 'pending': False, 'nick': 'SlingarRobotnik', 'mute': False, 'joined_at': '2026-01-02T20:09:16.364000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1527449182632280135', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Desgraça', 'components': [], 'channel_type': 0, 'channel_id': '1297670154687352945', 'author': {'username': 'slingarwalker', 'public_flags': 0, 'primary_guild': {'tag': 'DIVE', 'identity_guild_id': '1411183949761482755', 'identity_enabled': True, 'badge': '0a6fad9719a78775a491325e97489cc8'}, 'id': '841408652186353684', 'global_name': 'SlingarWalker', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DIVE', 'identity_guild_id': '1411183949761482755', 'identity_enabled': True, 'badge': '0a6fad9719a78775a491325e97489cc8'}, 'avatar_decoration_data': None, 'avatar': 'b0592324e818d3caa5d482b5b4bcd732'}, 'attachments': [], 'guild_id': '1297670153969860680'}}
[2026-07-16 18:57:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 18:57:29] [DEBUG   ] discord.client: Dispatching event message
[2026-07-16 18:57:29] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242649791}}
[2026-07-16 18:57:34] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242654871, 'seq_ack': 6}.
[2026-07-16 18:57:34] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242654871, 'seq_ack': 6}}.
[2026-07-16 18:57:34] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242654871}}
[2026-07-16 18:57:39] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242659892, 'seq_ack': 6}.
[2026-07-16 18:57:39] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242659892, 'seq_ack': 6}}.
[2026-07-16 18:57:40] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242659892}}
[2026-07-16 18:57:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 10, 'op': 0, 'd': {'user_id': '1012483861076258867', 'timestamp': 1784242678, 'member': {'user': {'username': 'frokeke', 'public_flags': 0, 'primary_guild': None, 'id': '1012483861076258867', 'global_name': 'o sapo daquele filme la.COM', 'display_name_styles': None, 'display_name': 'o sapo daquele filme la.COM', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '15dca4c2164b1152c6ecdd373a41f5ed'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-17T19:22:34.760000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1053754098148716556', 'guild_id': '1053754096928161873'}}
[2026-07-16 18:57:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 18:57:44] [DEBUG   ] discord.client: Dispatching event typing
[2026-07-16 18:57:44] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-07-16 18:57:44] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242664998, 'seq_ack': 6}.
[2026-07-16 18:57:44] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242664998, 'seq_ack': 6}}.
[2026-07-16 18:57:45] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242664998}}
[2026-07-16 18:57:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T22:58:02.908000+00:00', 'pinned': False, 'nonce': '1527449201900781568', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-17T19:22:34.760000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1527449262890291334', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'd!p https://youtu.be/o0u4M6vppCI?si=ScCzd81_QHpVbuEO', 'components': [], 'channel_type': 0, 'channel_id': '1053754098148716556', 'author': {'username': 'frokeke', 'public_flags': 0, 'primary_guild': None, 'id': '1012483861076258867', 'global_name': 'o sapo daquele filme la.COM', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '15dca4c2164b1152c6ecdd373a41f5ed'}, 'attachments': [], 'guild_id': '1053754096928161873'}}
[2026-07-16 18:57:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 18:57:49] [DEBUG   ] discord.client: Dispatching event message
[2026-07-16 18:57:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T22:58:02.908000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-17T19:22:34.760000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1527449262890291334', 'flags': 0, 'embeds': [{'video': {'width': 1280, 'url': 'https://www.youtube.com/embed/o0u4M6vppCI', 'placeholder_version': 1, 'placeholder': 'TygKFIQN/Hl0eZdzaYhvUvZHVg==', 'height': 720, 'flags': 0}, 'url': 'https://www.youtube.com/watch?v=o0u4M6vppCI', 'type': 'video', 'title': '"Shia LaBeouf" Live - Rob Cantor', 'thumbnail': {'width': 1280, 'url': 'https://i.ytimg.com/vi/o0u4M6vppCI/maxresdefault.jpg', 'proxy_url': 'https://images-ext-1.discordapp.net/external/wrLH8hj_pOBZT2ElV6SxFj5HlMylY8ZYB9bMhC7OpHs/https/i.ytimg.com/vi/o0u4M6vppCI/maxresdefault.jpg', 'placeholder_version': 1, 'placeholder': 'TygKFIQN/Hl0eZdzaYhvUvZHVg==', 'height': 720, 'flags': 0, 'content_type': 'image/jpeg'}, 'provider': {'url': 'https://www.youtube.com', 'name': 'YouTube'}, 'id': '1527449264073080893', 'description': '“SHIA LABEOUF” is a song by Rob Cantor. It tells the true story of an actual cannibal. \n\nLearn more here: http://www.robcantor.com\nPurchase the song on Bandcamp: http://bit.ly/1zjiH5Z\nBehind-the-scenes: http://www.facebook.com/robcantormusic\nTweets: http://www.twitter.com/robcantor\n\nFEATURING: \nThe Gay Men’s Chorus of Los Angeles -- Dr. Jo...', 'color': 16711680, 'author': {'url': 'https://www.youtube.com/channel/UCtccbWvR1RQb976Jo6Mt7Yw', 'name': 'robcantor'}}], 'edited_timestamp': None, 'content': 'd!p https://youtu.be/o0u4M6vppCI?si=ScCzd81_QHpVbuEO', 'components': [], 'channel_type': 0, 'channel_id': '1053754098148716556', 'author': {'username': 'frokeke', 'public_flags': 0, 'primary_guild': None, 'id': '1012483861076258867', 'global_name': 'o sapo daquele filme la.COM', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '15dca4c2164b1152c6ecdd373a41f5ed'}, 'attachments': [], 'guild_id': '1053754096928161873'}}
[2026-07-16 18:57:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 18:57:49] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2026-07-16 18:57:49] [DEBUG   ] discord.client: Dispatching event message_edit
[2026-07-16 18:57:50] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242670006, 'seq_ack': 6}.
[2026-07-16 18:57:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242670006, 'seq_ack': 6}}.
[2026-07-16 18:57:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242670006}}
[2026-07-16 18:57:54] [DEBUG   ] discord.player: Spawning ffmpeg process with command: ['C:\\ffmpeg\\ffmpeg.exe', '-i', 'https://rr2---sn-xhcg5uxa-28il.googlevideo.com/videoplayback?expire=1784264287&ei=_mFZau_6O4GbobIP0-WeiQw&ip=179.155.234.92&id=o-AEwNmwdGp4nn5Xa72r8h5cg6kcPbdae1fZwDTJRJM9gm&itag=251&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&cps=437&met=1784242686%2C&mh=2x&mm=31%2C29&mn=sn-xhcg5uxa-28il%2Csn-ajgpv5-5v&ms=au%2Crdu&mv=m&mvi=2&pl=22&rms=au%2Cau&initcwndbps=2388750&bui=AZFlqhPyNzoOYEFdZTxFaul4anOuNAFPtVpDdwyq2_SG_L6uw5oSVM-dTAV2tBiHnhqdTBifl-rGjsN7&spc=SQ-umiOZ8r95XEzarr63_Rnu-uMcdMNpKv2i7l8ZQCel&vprv=1&svpuc=1&mime=audio%2Fwebm&rqh=1&gir=yes&clen=3083221&dur=207.781&lmt=1743073331053193&mt=1784242395&fvip=5&keepalive=yes&fexp=51565115%2C51992868&c=ANDROID_VR&txp=4532534&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Crqh%2Cgir%2Cclen%2Cdur%2Clmt&sig=AE0s2JYwRQIgUwtjBMoHcyQUdYk3hXShzIsE2Cwgo15litHfb46sAs0CIQDZamNe2SkpeRt3hPrc3MN5Ols0knYseoweahBz9UxdNw%3D%3D&lsparams=cps%2Cmet%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRAIgSrwmYmI49F6_210ckx5AHMU34EFtA0svHklEe49FP4YCIAv9joycuew4wCAYov96h4n_MYE204UXheOluLKgKou4', '-f', 's16le', '-ar', '48000', '-ac', '2', '-loglevel', 'warning', '-blocksize', '131072', '-vn', 'pipe:1']
[2026-07-16 18:57:54] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 24938}}.
[2026-07-16 18:57:54] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1053754098148716556/messages with {"content":"Tocando:\n\"Shia LaBeouf\" Live - Rob Cantor","components":[],"nonce":"3192558955094049648","enforce_nonce":true,"tts":false} has returned 200
[2026-07-16 18:57:54] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1053754098148716556/messages has received {'type': 0, 'content': 'Tocando:\n"Shia LaBeouf" Live - Rob Cantor', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-07-16T22:58:09.041000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1527449288613953598', 'channel_id': '1053754098148716556', 'author': {'id': '1427112440100950146', 'username': 'Diva', 'avatar': '134e48d079d6aabbe0af386d6d75884b', 'discriminator': '0775', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3192558955094049648'}
[2026-07-16 18:57:54] [DEBUG   ] discord.client: Dispatching event command_error
[2026-07-16 18:57:54] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "p" is not found
[2026-07-16 18:57:55] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242675011, 'seq_ack': 6}.
[2026-07-16 18:57:55] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242675011, 'seq_ack': 6}}.
[2026-07-16 18:57:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 13, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T22:58:09.041000+00:00', 'pinned': False, 'nonce': '3192558955094049648', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1427116935912489135'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-13T02:13:12.145000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1527449288613953598', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Tocando:\n"Shia LaBeouf" Live - Rob Cantor', 'components': [], 'channel_type': 0, 'channel_id': '1053754098148716556', 'author': {'username': 'Diva', 'public_flags': 0, 'primary_guild': None, 'id': '1427112440100950146', 'global_name': None, 'display_name_styles': None, 'discriminator': '0775', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '134e48d079d6aabbe0af386d6d75884b'}, 'attachments': [], 'guild_id': '1053754096928161873'}}
[2026-07-16 18:57:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 18:57:55] [DEBUG   ] discord.client: Dispatching event message
[2026-07-16 18:57:55] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242675011}}
[2026-07-16 18:57:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 13.
[2026-07-16 18:57:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 18:58:00] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242680016, 'seq_ack': 6}.
[2026-07-16 18:58:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242680016, 'seq_ack': 6}}.
[2026-07-16 18:58:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242680016}}
[2026-07-16 18:58:05] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242685033, 'seq_ack': 6}.
[2026-07-16 18:58:05] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242685033, 'seq_ack': 6}}.
